,STATES,District_Name,Crop_Year,Season,Crop
193987,Telangana ,MEDAK,2003,Rabi       ,Moong(Green Gram)
193988,Telangana ,MEDAK,2003,Rabi       ,Onion
193989,Telangana ,MEDAK,2003,Rabi       ,Other  Rabi pulses
193990,Telangana ,MEDAK,2003,Rabi       ,other oilseeds
193991,Telangana ,MEDAK,2003,Rabi       ,Rapeseed &Mustard
193992,Telangana ,MEDAK,2003,Rabi       ,Rice
193993,Telangana ,MEDAK,2003,Rabi       ,Safflower
193994,Telangana ,MEDAK,2003,Rabi       ,Sesamum
193995,Telangana ,MEDAK,2003,Rabi       ,Urad
193996,Telangana ,MEDAK,2003,Rabi       ,Wheat
193997,Telangana ,MEDAK,2003,Whole Year ,Banana
193998,Telangana ,MEDAK,2003,Whole Year ,Beans & Mutter(Vegetable)
193999,Telangana ,MEDAK,2003,Whole Year ,Bhindi
194000,Telangana ,MEDAK,2003,Whole Year ,Bottle Gourd
194001,Telangana ,MEDAK,2003,Whole Year ,Brinjal
194002,Telangana ,MEDAK,2003,Whole Year ,Cabbage
194003,Telangana ,MEDAK,2003,Whole Year ,Cashewnut
194004,Telangana ,MEDAK,2003,Whole Year ,Citrus Fruit
194005,Telangana ,MEDAK,2003,Whole Year ,Coriander
194006,Telangana ,MEDAK,2003,Whole Year ,Cucumber
194007,Telangana ,MEDAK,2003,Whole Year ,Dry ginger
194008,Telangana ,MEDAK,2003,Whole Year ,Grapes
194009,Telangana ,MEDAK,2003,Whole Year ,Mango
194010,Telangana ,MEDAK,2003,Whole Year ,Orange
194011,Telangana ,MEDAK,2003,Whole Year ,Other Fresh Fruits
194012,Telangana ,MEDAK,2003,Whole Year ,Other Vegetables
194013,Telangana ,MEDAK,2003,Whole Year ,Papaya
194014,Telangana ,MEDAK,2003,Whole Year ,Peas  (vegetable)
194015,Telangana ,MEDAK,2003,Whole Year ,Pome Fruit
194016,Telangana ,MEDAK,2003,Whole Year ,Potato
194017,Telangana ,MEDAK,2003,Whole Year ,Sugarcane
194018,Telangana ,MEDAK,2003,Whole Year ,Tobacco
194019,Telangana ,MEDAK,2003,Whole Year ,Tomato
194020,Telangana ,MEDAK,2003,Whole Year ,Turmeric
194606,Telangana ,NALGONDA,2003,Kharif     ,Arhar/Tur
194607,Telangana ,NALGONDA,2003,Kharif     ,Bajra
194608,Telangana ,NALGONDA,2003,Kharif     ,Castor seed
194609,Telangana ,NALGONDA,2003,Kharif     ,Cotton(lint)
194610,Telangana ,NALGONDA,2003,Kharif     ,Dry chillies
194611,Telangana ,NALGONDA,2003,Kharif     ,Groundnut
194612,Telangana ,NALGONDA,2003,Kharif     ,Jowar
194613,Telangana ,NALGONDA,2003,Kharif     ,Korra
194614,Telangana ,NALGONDA,2003,Kharif     ,Maize
194615,Telangana ,NALGONDA,2003,Kharif     ,Moong(Green Gram)
194616,Telangana ,NALGONDA,2003,Kharif     ,Other Kharif pulses
194617,Telangana ,NALGONDA,2003,Kharif     ,Rice
194618,Telangana ,NALGONDA,2003,Kharif     ,Sesamum
194619,Telangana ,NALGONDA,2003,Kharif     ,Small millets
194620,Telangana ,NALGONDA,2003,Kharif     ,Sunflower
194621,Telangana ,NALGONDA,2003,Kharif     ,Urad
194622,Telangana ,NALGONDA,2003,Rabi       ,Arhar/Tur
194623,Telangana ,NALGONDA,2003,Rabi       ,Bajra
194624,Telangana ,NALGONDA,2003,Rabi       ,Dry chillies
194625,Telangana ,NALGONDA,2003,Rabi       ,Gram
194626,Telangana ,NALGONDA,2003,Rabi       ,Groundnut
194627,Telangana ,NALGONDA,2003,Rabi       ,Horse-gram
194628,Telangana ,NALGONDA,2003,Rabi       ,Jowar
194629,Telangana ,NALGONDA,2003,Rabi       ,Maize
194630,Telangana ,NALGONDA,2003,Rabi       ,Moong(Green Gram)
194631,Telangana ,NALGONDA,2003,Rabi       ,Onion
194632,Telangana ,NALGONDA,2003,Rabi       ,Rice
194633,Telangana ,NALGONDA,2003,Rabi       ,Sesamum
194634,Telangana ,NALGONDA,2003,Rabi       ,Urad
194635,Telangana ,NALGONDA,2003,Whole Year ,Beans & Mutter(Vegetable)
194636,Telangana ,NALGONDA,2003,Whole Year ,Bhindi
194637,Telangana ,NALGONDA,2003,Whole Year ,Bottle Gourd
194638,Telangana ,NALGONDA,2003,Whole Year ,Brinjal
194639,Telangana ,NALGONDA,2003,Whole Year ,Citrus Fruit
194640,Telangana ,NALGONDA,2003,Whole Year ,Coconut 
194641,Telangana ,NALGONDA,2003,Whole Year ,Coriander
194642,Telangana ,NALGONDA,2003,Whole Year ,Cucumber
194643,Telangana ,NALGONDA,2003,Whole Year ,Grapes
194644,Telangana ,NALGONDA,2003,Whole Year ,Mango
194645,Telangana ,NALGONDA,2003,Whole Year ,Orange
194646,Telangana ,NALGONDA,2003,Whole Year ,Other Fresh Fruits
194647,Telangana ,NALGONDA,2003,Whole Year ,Other Vegetables
194648,Telangana ,NALGONDA,2003,Whole Year ,Papaya
194649,Telangana ,NALGONDA,2003,Whole Year ,Pome Fruit
194650,Telangana ,NALGONDA,2003,Whole Year ,Sugarcane
194651,Telangana ,NALGONDA,2003,Whole Year ,Tobacco
194652,Telangana ,NALGONDA,2003,Whole Year ,Tomato
195180,Telangana ,NIZAMABAD,2003,Kharif     ,Arhar/Tur
195181,Telangana ,NIZAMABAD,2003,Kharif     ,Castor seed
195182,Telangana ,NIZAMABAD,2003,Kharif     ,Cotton(lint)
195183,Telangana ,NIZAMABAD,2003,Kharif     ,Dry chillies
195184,Telangana ,NIZAMABAD,2003,Kharif     ,Groundnut
195185,Telangana ,NIZAMABAD,2003,Kharif     ,Jowar
195186,Telangana ,NIZAMABAD,2003,Kharif     ,Korra
195187,Telangana ,NIZAMABAD,2003,Kharif     ,Maize
195188,Telangana ,NIZAMABAD,2003,Kharif     ,Moong(Green Gram)
195189,Telangana ,NIZAMABAD,2003,Kharif     ,Onion
195190,Telangana ,NIZAMABAD,2003,Kharif     ,Other Kharif pulses
195191,Telangana ,NIZAMABAD,2003,Kharif     ,Ragi
195192,Telangana ,NIZAMABAD,2003,Kharif     ,Rice
195193,Telangana ,NIZAMABAD,2003,Kharif     ,Sesamum
195194,Telangana ,NIZAMABAD,2003,Kharif     ,Soyabean
195195,Telangana ,NIZAMABAD,2003,Kharif     ,Sunflower
195196,Telangana ,NIZAMABAD,2003,Kharif     ,Urad
195197,Telangana ,NIZAMABAD,2003,Rabi       ,Arhar/Tur
195198,Telangana ,NIZAMABAD,2003,Rabi       ,Bajra
195199,Telangana ,NIZAMABAD,2003,Rabi       ,Dry chillies
195200,Telangana ,NIZAMABAD,2003,Rabi       ,Gram
195201,Telangana ,NIZAMABAD,2003,Rabi       ,Groundnut
195202,Telangana ,NIZAMABAD,2003,Rabi       ,Horse-gram
195203,Telangana ,NIZAMABAD,2003,Rabi       ,Jowar
195204,Telangana ,NIZAMABAD,2003,Rabi       ,Maize
195205,Telangana ,NIZAMABAD,2003,Rabi       ,Moong(Green Gram)
195206,Telangana ,NIZAMABAD,2003,Rabi       ,Onion
195207,Telangana ,NIZAMABAD,2003,Rabi       ,Other  Rabi pulses
195208,Telangana ,NIZAMABAD,2003,Rabi       ,other oilseeds
195209,Telangana ,NIZAMABAD,2003,Rabi       ,Ragi
195210,Telangana ,NIZAMABAD,2003,Rabi       ,Rapeseed &Mustard
195211,Telangana ,NIZAMABAD,2003,Rabi       ,Rice
195212,Telangana ,NIZAMABAD,2003,Rabi       ,Safflower
195213,Telangana ,NIZAMABAD,2003,Rabi       ,Sesamum
195214,Telangana ,NIZAMABAD,2003,Rabi       ,Small millets
195215,Telangana ,NIZAMABAD,2003,Rabi       ,Urad
195216,Telangana ,NIZAMABAD,2003,Rabi       ,Varagu
195217,Telangana ,NIZAMABAD,2003,Rabi       ,Wheat
195218,Telangana ,NIZAMABAD,2003,Whole Year ,Banana
195219,Telangana ,NIZAMABAD,2003,Whole Year ,Beans & Mutter(Vegetable)
195220,Telangana ,NIZAMABAD,2003,Whole Year ,Bhindi
195221,Telangana ,NIZAMABAD,2003,Whole Year ,Bottle Gourd
195222,Telangana ,NIZAMABAD,2003,Whole Year ,Brinjal
195223,Telangana ,NIZAMABAD,2003,Whole Year ,Cabbage
195224,Telangana ,NIZAMABAD,2003,Whole Year ,Citrus Fruit
195225,Telangana ,NIZAMABAD,2003,Whole Year ,Coriander
195226,Telangana ,NIZAMABAD,2003,Whole Year ,Cucumber
195227,Telangana ,NIZAMABAD,2003,Whole Year ,Dry ginger
195228,Telangana ,NIZAMABAD,2003,Whole Year ,Mango
195229,Telangana ,NIZAMABAD,2003,Whole Year ,Orange
195230,Telangana ,NIZAMABAD,2003,Whole Year ,Other Fresh Fruits
195231,Telangana ,NIZAMABAD,2003,Whole Year ,Other Vegetables
195232,Telangana ,NIZAMABAD,2003,Whole Year ,Pome Fruit
195233,Telangana ,NIZAMABAD,2003,Whole Year ,Sugarcane
195234,Telangana ,NIZAMABAD,2003,Whole Year ,Tobacco
195235,Telangana ,NIZAMABAD,2003,Whole Year ,Tomato
195236,Telangana ,NIZAMABAD,2003,Whole Year ,Turmeric
195836,Telangana ,RANGAREDDI,2003,Kharif     ,Arhar/Tur
195837,Telangana ,RANGAREDDI,2003,Kharif     ,Bajra
195838,Telangana ,RANGAREDDI,2003,Kharif     ,Castor seed
195839,Telangana ,RANGAREDDI,2003,Kharif     ,Cotton(lint)
195840,Telangana ,RANGAREDDI,2003,Kharif     ,Dry chillies
195841,Telangana ,RANGAREDDI,2003,Kharif     ,Groundnut
195842,Telangana ,RANGAREDDI,2003,Kharif     ,Horse-gram
195843,Telangana ,RANGAREDDI,2003,Kharif     ,Jowar
195844,Telangana ,RANGAREDDI,2003,Kharif     ,Korra
195845,Telangana ,RANGAREDDI,2003,Kharif     ,Maize
195846,Telangana ,RANGAREDDI,2003,Kharif     ,Moong(Green Gram)
195847,Telangana ,RANGAREDDI,2003,Kharif     ,Niger seed
195848,Telangana ,RANGAREDDI,2003,Kharif     ,Onion
195849,Telangana ,RANGAREDDI,2003,Kharif     ,Ragi
195850,Telangana ,RANGAREDDI,2003,Kharif     ,Rice
195851,Telangana ,RANGAREDDI,2003,Kharif     ,Samai
195852,Telangana ,RANGAREDDI,2003,Kharif     ,Sesamum
195853,Telangana ,RANGAREDDI,2003,Kharif     ,Small millets
195854,Telangana ,RANGAREDDI,2003,Kharif     ,Sunflower
195855,Telangana ,RANGAREDDI,2003,Kharif     ,Urad
195856,Telangana ,RANGAREDDI,2003,Rabi       ,Bajra
195857,Telangana ,RANGAREDDI,2003,Rabi       ,Dry chillies
195858,Telangana ,RANGAREDDI,2003,Rabi       ,Gram
195859,Telangana ,RANGAREDDI,2003,Rabi       ,Groundnut
195860,Telangana ,RANGAREDDI,2003,Rabi       ,Horse-gram
195861,Telangana ,RANGAREDDI,2003,Rabi       ,Jowar
195862,Telangana ,RANGAREDDI,2003,Rabi       ,Linseed
195863,Telangana ,RANGAREDDI,2003,Rabi       ,Maize
195864,Telangana ,RANGAREDDI,2003,Rabi       ,Onion
195865,Telangana ,RANGAREDDI,2003,Rabi       ,Ragi
195866,Telangana ,RANGAREDDI,2003,Rabi       ,Rice
195867,Telangana ,RANGAREDDI,2003,Rabi       ,Safflower
195868,Telangana ,RANGAREDDI,2003,Rabi       ,Wheat
195869,Telangana ,RANGAREDDI,2003,Whole Year ,Banana
195870,Telangana ,RANGAREDDI,2003,Whole Year ,Beans & Mutter(Vegetable)
195871,Telangana ,RANGAREDDI,2003,Whole Year ,Bhindi
195872,Telangana ,RANGAREDDI,2003,Whole Year ,Bottle Gourd
195873,Telangana ,RANGAREDDI,2003,Whole Year ,Brinjal
195874,Telangana ,RANGAREDDI,2003,Whole Year ,Cabbage
195875,Telangana ,RANGAREDDI,2003,Whole Year ,Cashewnut
195876,Telangana ,RANGAREDDI,2003,Whole Year ,Citrus Fruit
195877,Telangana ,RANGAREDDI,2003,Whole Year ,Coconut 
195878,Telangana ,RANGAREDDI,2003,Whole Year ,Coriander
195879,Telangana ,RANGAREDDI,2003,Whole Year ,Cucumber
195880,Telangana ,RANGAREDDI,2003,Whole Year ,Dry ginger
195881,Telangana ,RANGAREDDI,2003,Whole Year ,Grapes
195882,Telangana ,RANGAREDDI,2003,Whole Year ,Mango
195883,Telangana ,RANGAREDDI,2003,Whole Year ,Orange
195884,Telangana ,RANGAREDDI,2003,Whole Year ,Other Dry Fruit
195885,Telangana ,RANGAREDDI,2003,Whole Year ,Other Fresh Fruits
195886,Telangana ,RANGAREDDI,2003,Whole Year ,Other Vegetables
195887,Telangana ,RANGAREDDI,2003,Whole Year ,Papaya
195888,Telangana ,RANGAREDDI,2003,Whole Year ,Peas  (vegetable)
195889,Telangana ,RANGAREDDI,2003,Whole Year ,Pome Fruit
195890,Telangana ,RANGAREDDI,2003,Whole Year ,Potato
195891,Telangana ,RANGAREDDI,2003,Whole Year ,Sugarcane
195892,Telangana ,RANGAREDDI,2003,Whole Year ,Sweet potato
195893,Telangana ,RANGAREDDI,2003,Whole Year ,Tapioca
195894,Telangana ,RANGAREDDI,2003,Whole Year ,Tomato
195895,Telangana ,RANGAREDDI,2003,Whole Year ,Turmeric
196486,Telangana ,WARANGAL,2003,Kharif     ,Arhar/Tur
196487,Telangana ,WARANGAL,2003,Kharif     ,Bajra
196488,Telangana ,WARANGAL,2003,Kharif     ,Castor seed
196489,Telangana ,WARANGAL,2003,Kharif     ,Cotton(lint)
196490,Telangana ,WARANGAL,2003,Kharif     ,Dry chillies
196491,Telangana ,WARANGAL,2003,Kharif     ,Groundnut
196492,Telangana ,WARANGAL,2003,Kharif     ,Jowar
196493,Telangana ,WARANGAL,2003,Kharif     ,Maize
196494,Telangana ,WARANGAL,2003,Kharif     ,Moong(Green Gram)
196495,Telangana ,WARANGAL,2003,Kharif     ,Onion
196496,Telangana ,WARANGAL,2003,Kharif     ,Other Kharif pulses
196497,Telangana ,WARANGAL,2003,Kharif     ,Rice
196498,Telangana ,WARANGAL,2003,Kharif     ,Sesamum
196499,Telangana ,WARANGAL,2003,Kharif     ,Sunflower
196500,Telangana ,WARANGAL,2003,Kharif     ,Urad
196501,Telangana ,WARANGAL,2003,Rabi       ,Arhar/Tur
196502,Telangana ,WARANGAL,2003,Rabi       ,Bajra
196503,Telangana ,WARANGAL,2003,Rabi       ,Dry chillies
196504,Telangana ,WARANGAL,2003,Rabi       ,Gram
196505,Telangana ,WARANGAL,2003,Rabi       ,Groundnut
196506,Telangana ,WARANGAL,2003,Rabi       ,Horse-gram
196507,Telangana ,WARANGAL,2003,Rabi       ,Jowar
196508,Telangana ,WARANGAL,2003,Rabi       ,Maize
196509,Telangana ,WARANGAL,2003,Rabi       ,Moong(Green Gram)
196510,Telangana ,WARANGAL,2003,Rabi       ,Onion
196511,Telangana ,WARANGAL,2003,Rabi       ,Other  Rabi pulses
196512,Telangana ,WARANGAL,2003,Rabi       ,other oilseeds
196513,Telangana ,WARANGAL,2003,Rabi       ,Rice
196514,Telangana ,WARANGAL,2003,Rabi       ,Safflower
196515,Telangana ,WARANGAL,2003,Rabi       ,Sesamum
196516,Telangana ,WARANGAL,2003,Rabi       ,Urad
196517,Telangana ,WARANGAL,2003,Rabi       ,Wheat
196518,Telangana ,WARANGAL,2003,Whole Year ,Banana
196519,Telangana ,WARANGAL,2003,Whole Year ,Beans & Mutter(Vegetable)
196520,Telangana ,WARANGAL,2003,Whole Year ,Bhindi
196521,Telangana ,WARANGAL,2003,Whole Year ,Bottle Gourd
196522,Telangana ,WARANGAL,2003,Whole Year ,Brinjal
196523,Telangana ,WARANGAL,2003,Whole Year ,Cabbage
196524,Telangana ,WARANGAL,2003,Whole Year ,Citrus Fruit
196525,Telangana ,WARANGAL,2003,Whole Year ,Coriander
196526,Telangana ,WARANGAL,2003,Whole Year ,Cucumber
196527,Telangana ,WARANGAL,2003,Whole Year ,Dry ginger
196528,Telangana ,WARANGAL,2003,Whole Year ,Mango
196529,Telangana ,WARANGAL,2003,Whole Year ,Orange
196530,Telangana ,WARANGAL,2003,Whole Year ,Other Fresh Fruits
196531,Telangana ,WARANGAL,2003,Whole Year ,Other Vegetables
196532,Telangana ,WARANGAL,2003,Whole Year ,Papaya
196533,Telangana ,WARANGAL,2003,Whole Year ,Peas  (vegetable)
196534,Telangana ,WARANGAL,2003,Whole Year ,Pome Fruit
196535,Telangana ,WARANGAL,2003,Whole Year ,Sweet potato
196536,Telangana ,WARANGAL,2003,Whole Year ,Tobacco
196537,Telangana ,WARANGAL,2003,Whole Year ,Tomato
196538,Telangana ,WARANGAL,2003,Whole Year ,Turmeric
196919,Tripura,DHALAI,2003,Kharif     ,Cotton(lint)
196920,Tripura,DHALAI,2003,Kharif     ,Maize
196921,Tripura,DHALAI,2003,Kharif     ,Rice
196922,Tripura,DHALAI,2003,Rabi       ,Wheat
196923,Tripura,DHALAI,2003,Whole Year ,Jute & mesta
196924,Tripura,DHALAI,2003,Whole Year ,Oilseeds total
196925,Tripura,DHALAI,2003,Whole Year ,Potato
196926,Tripura,DHALAI,2003,Whole Year ,Sugarcane
197334,Tripura,NORTH TRIPURA,2003,Kharif     ,Cotton(lint)
197335,Tripura,NORTH TRIPURA,2003,Kharif     ,Maize
197336,Tripura,NORTH TRIPURA,2003,Kharif     ,Rice
197337,Tripura,NORTH TRIPURA,2003,Rabi       ,Wheat
197338,Tripura,NORTH TRIPURA,2003,Whole Year ,Jute & mesta
197339,Tripura,NORTH TRIPURA,2003,Whole Year ,Oilseeds total
197340,Tripura,NORTH TRIPURA,2003,Whole Year ,Potato
197341,Tripura,NORTH TRIPURA,2003,Whole Year ,Sugarcane
197685,Tripura,SOUTH TRIPURA,2003,Kharif     ,Cotton(lint)
197686,Tripura,SOUTH TRIPURA,2003,Kharif     ,Maize
197687,Tripura,SOUTH TRIPURA,2003,Kharif     ,Rice
197688,Tripura,SOUTH TRIPURA,2003,Rabi       ,Wheat
197689,Tripura,SOUTH TRIPURA,2003,Whole Year ,Jute & mesta
197690,Tripura,SOUTH TRIPURA,2003,Whole Year ,Oilseeds total
197691,Tripura,SOUTH TRIPURA,2003,Whole Year ,Potato
197692,Tripura,SOUTH TRIPURA,2003,Whole Year ,Sugarcane
198040,Tripura,WEST TRIPURA,2003,Kharif     ,Cotton(lint)
198041,Tripura,WEST TRIPURA,2003,Kharif     ,Maize
198042,Tripura,WEST TRIPURA,2003,Kharif     ,Rice
198043,Tripura,WEST TRIPURA,2003,Rabi       ,Wheat
198044,Tripura,WEST TRIPURA,2003,Whole Year ,Jute & mesta
198045,Tripura,WEST TRIPURA,2003,Whole Year ,Oilseeds total
198046,Tripura,WEST TRIPURA,2003,Whole Year ,Potato
198047,Tripura,WEST TRIPURA,2003,Whole Year ,Sugarcane
198429,Uttar Pradesh,AGRA,2003,Kharif     ,Arhar/Tur
198430,Uttar Pradesh,AGRA,2003,Kharif     ,Bajra
198431,Uttar Pradesh,AGRA,2003,Kharif     ,Groundnut
198432,Uttar Pradesh,AGRA,2003,Kharif     ,Jowar
198433,Uttar Pradesh,AGRA,2003,Kharif     ,Maize
198434,Uttar Pradesh,AGRA,2003,Kharif     ,Moong(Green Gram)
198435,Uttar Pradesh,AGRA,2003,Kharif     ,Moth
198436,Uttar Pradesh,AGRA,2003,Kharif     ,Rice
198437,Uttar Pradesh,AGRA,2003,Kharif     ,Sesamum
198438,Uttar Pradesh,AGRA,2003,Kharif     ,Sunflower
198439,Uttar Pradesh,AGRA,2003,Kharif     ,Urad
198440,Uttar Pradesh,AGRA,2003,Rabi       ,Barley
198441,Uttar Pradesh,AGRA,2003,Rabi       ,Gram
198442,Uttar Pradesh,AGRA,2003,Rabi       ,Linseed
198443,Uttar Pradesh,AGRA,2003,Rabi       ,Masoor
198444,Uttar Pradesh,AGRA,2003,Rabi       ,Onion
198445,Uttar Pradesh,AGRA,2003,Rabi       ,Peas & beans (Pulses)
198446,Uttar Pradesh,AGRA,2003,Rabi       ,Rapeseed &Mustard
198447,Uttar Pradesh,AGRA,2003,Rabi       ,Wheat
198448,Uttar Pradesh,AGRA,2003,Summer     ,Maize
198449,Uttar Pradesh,AGRA,2003,Summer     ,Moong(Green Gram)
198450,Uttar Pradesh,AGRA,2003,Summer     ,Onion
198451,Uttar Pradesh,AGRA,2003,Summer     ,Urad
198452,Uttar Pradesh,AGRA,2003,Whole Year ,Potato
198453,Uttar Pradesh,AGRA,2003,Whole Year ,Sugarcane
198886,Uttar Pradesh,ALIGARH,2003,Kharif     ,Arhar/Tur
198887,Uttar Pradesh,ALIGARH,2003,Kharif     ,Bajra
198888,Uttar Pradesh,ALIGARH,2003,Kharif     ,Jowar
198889,Uttar Pradesh,ALIGARH,2003,Kharif     ,Maize
198890,Uttar Pradesh,ALIGARH,2003,Kharif     ,Moong(Green Gram)
198891,Uttar Pradesh,ALIGARH,2003,Kharif     ,Moth
198892,Uttar Pradesh,ALIGARH,2003,Kharif     ,Rice
198893,Uttar Pradesh,ALIGARH,2003,Kharif     ,Sesamum
198894,Uttar Pradesh,ALIGARH,2003,Kharif     ,Sunflower
198895,Uttar Pradesh,ALIGARH,2003,Kharif     ,Urad
198896,Uttar Pradesh,ALIGARH,2003,Rabi       ,Barley
198897,Uttar Pradesh,ALIGARH,2003,Rabi       ,Gram
198898,Uttar Pradesh,ALIGARH,2003,Rabi       ,Masoor
198899,Uttar Pradesh,ALIGARH,2003,Rabi       ,Onion
198900,Uttar Pradesh,ALIGARH,2003,Rabi       ,Peas & beans (Pulses)
198901,Uttar Pradesh,ALIGARH,2003,Rabi       ,Rapeseed &Mustard
198902,Uttar Pradesh,ALIGARH,2003,Rabi       ,Wheat
198903,Uttar Pradesh,ALIGARH,2003,Summer     ,Maize
198904,Uttar Pradesh,ALIGARH,2003,Summer     ,Moong(Green Gram)
198905,Uttar Pradesh,ALIGARH,2003,Summer     ,Onion
198906,Uttar Pradesh,ALIGARH,2003,Summer     ,Rice
198907,Uttar Pradesh,ALIGARH,2003,Summer     ,Urad
198908,Uttar Pradesh,ALIGARH,2003,Whole Year ,Potato
198909,Uttar Pradesh,ALIGARH,2003,Whole Year ,Sugarcane
198910,Uttar Pradesh,ALIGARH,2003,Whole Year ,Tobacco
199364,Uttar Pradesh,ALLAHABAD,2003,Kharif     ,Arhar/Tur
199365,Uttar Pradesh,ALLAHABAD,2003,Kharif     ,Bajra
199366,Uttar Pradesh,ALLAHABAD,2003,Kharif     ,Groundnut
199367,Uttar Pradesh,ALLAHABAD,2003,Kharif     ,Jowar
199368,Uttar Pradesh,ALLAHABAD,2003,Kharif     ,Maize
199369,Uttar Pradesh,ALLAHABAD,2003,Kharif     ,Moong(Green Gram)
199370,Uttar Pradesh,ALLAHABAD,2003,Kharif     ,Rice
199371,Uttar Pradesh,ALLAHABAD,2003,Kharif     ,Sesamum
199372,Uttar Pradesh,ALLAHABAD,2003,Kharif     ,Urad
199373,Uttar Pradesh,ALLAHABAD,2003,Rabi       ,Barley
199374,Uttar Pradesh,ALLAHABAD,2003,Rabi       ,Gram
199375,Uttar Pradesh,ALLAHABAD,2003,Rabi       ,Linseed
199376,Uttar Pradesh,ALLAHABAD,2003,Rabi       ,Maize
199377,Uttar Pradesh,ALLAHABAD,2003,Rabi       ,Masoor
199378,Uttar Pradesh,ALLAHABAD,2003,Rabi       ,Onion
199379,Uttar Pradesh,ALLAHABAD,2003,Rabi       ,Peas & beans (Pulses)
199380,Uttar Pradesh,ALLAHABAD,2003,Rabi       ,Rapeseed &Mustard
199381,Uttar Pradesh,ALLAHABAD,2003,Rabi       ,Wheat
199382,Uttar Pradesh,ALLAHABAD,2003,Summer     ,Maize
199383,Uttar Pradesh,ALLAHABAD,2003,Summer     ,Moong(Green Gram)
199384,Uttar Pradesh,ALLAHABAD,2003,Summer     ,Onion
199385,Uttar Pradesh,ALLAHABAD,2003,Summer     ,Urad
199386,Uttar Pradesh,ALLAHABAD,2003,Whole Year ,Potato
199387,Uttar Pradesh,ALLAHABAD,2003,Whole Year ,Sannhamp
199388,Uttar Pradesh,ALLAHABAD,2003,Whole Year ,Sugarcane
199389,Uttar Pradesh,ALLAHABAD,2003,Whole Year ,Tobacco
199834,Uttar Pradesh,AMBEDKAR NAGAR,2003,Kharif     ,Arhar/Tur
199835,Uttar Pradesh,AMBEDKAR NAGAR,2003,Kharif     ,Bajra
199836,Uttar Pradesh,AMBEDKAR NAGAR,2003,Kharif     ,Groundnut
199837,Uttar Pradesh,AMBEDKAR NAGAR,2003,Kharif     ,Jowar
199838,Uttar Pradesh,AMBEDKAR NAGAR,2003,Kharif     ,Maize
199839,Uttar Pradesh,AMBEDKAR NAGAR,2003,Kharif     ,Rice
199840,Uttar Pradesh,AMBEDKAR NAGAR,2003,Kharif     ,Sesamum
199841,Uttar Pradesh,AMBEDKAR NAGAR,2003,Kharif     ,Sunflower
199842,Uttar Pradesh,AMBEDKAR NAGAR,2003,Kharif     ,Urad
199843,Uttar Pradesh,AMBEDKAR NAGAR,2003,Rabi       ,Barley
199844,Uttar Pradesh,AMBEDKAR NAGAR,2003,Rabi       ,Gram
199845,Uttar Pradesh,AMBEDKAR NAGAR,2003,Rabi       ,Masoor
199846,Uttar Pradesh,AMBEDKAR NAGAR,2003,Rabi       ,Onion
199847,Uttar Pradesh,AMBEDKAR NAGAR,2003,Rabi       ,Peas & beans (Pulses)
199848,Uttar Pradesh,AMBEDKAR NAGAR,2003,Rabi       ,Rapeseed &Mustard
199849,Uttar Pradesh,AMBEDKAR NAGAR,2003,Rabi       ,Wheat
199850,Uttar Pradesh,AMBEDKAR NAGAR,2003,Summer     ,Maize
199851,Uttar Pradesh,AMBEDKAR NAGAR,2003,Summer     ,Moong(Green Gram)
199852,Uttar Pradesh,AMBEDKAR NAGAR,2003,Summer     ,Onion
199853,Uttar Pradesh,AMBEDKAR NAGAR,2003,Summer     ,Urad
199854,Uttar Pradesh,AMBEDKAR NAGAR,2003,Whole Year ,Potato
199855,Uttar Pradesh,AMBEDKAR NAGAR,2003,Whole Year ,Sugarcane
199856,Uttar Pradesh,AMBEDKAR NAGAR,2003,Whole Year ,Tobacco
200409,Uttar Pradesh,AMROHA,2003,Kharif     ,Arhar/Tur
200410,Uttar Pradesh,AMROHA,2003,Kharif     ,Bajra
200411,Uttar Pradesh,AMROHA,2003,Kharif     ,Groundnut
200412,Uttar Pradesh,AMROHA,2003,Kharif     ,Maize
200413,Uttar Pradesh,AMROHA,2003,Kharif     ,Moong(Green Gram)
200414,Uttar Pradesh,AMROHA,2003,Kharif     ,Moth
200415,Uttar Pradesh,AMROHA,2003,Kharif     ,Rice
200416,Uttar Pradesh,AMROHA,2003,Kharif     ,Sesamum
200417,Uttar Pradesh,AMROHA,2003,Kharif     ,Urad
200418,Uttar Pradesh,AMROHA,2003,Rabi       ,Barley
200419,Uttar Pradesh,AMROHA,2003,Rabi       ,Gram
200420,Uttar Pradesh,AMROHA,2003,Rabi       ,Masoor
200421,Uttar Pradesh,AMROHA,2003,Rabi       ,Onion
200422,Uttar Pradesh,AMROHA,2003,Rabi       ,Peas & beans (Pulses)
200423,Uttar Pradesh,AMROHA,2003,Rabi       ,Rapeseed &Mustard
200424,Uttar Pradesh,AMROHA,2003,Rabi       ,Wheat
200425,Uttar Pradesh,AMROHA,2003,Summer     ,Maize
200426,Uttar Pradesh,AMROHA,2003,Summer     ,Moong(Green Gram)
200427,Uttar Pradesh,AMROHA,2003,Summer     ,Onion
200428,Uttar Pradesh,AMROHA,2003,Summer     ,Urad
200429,Uttar Pradesh,AMROHA,2003,Whole Year ,Potato
200430,Uttar Pradesh,AMROHA,2003,Whole Year ,Sannhamp
200431,Uttar Pradesh,AMROHA,2003,Whole Year ,Sugarcane
