STATES,District_Name,Season,Crop,Annual_Rain,Avg_Temperature
andhra pradesh,SRIKAKULAM,Rabi       ,Urad,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Kharif     ,Urad,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Rabi       ,Urad,931.8,24.6
andhra pradesh,VIZIANAGARAM,Kharif     ,Urad,931.8,24.6
andhra pradesh,VIZIANAGARAM,Rabi       ,Urad,931.8,24.6
andhra pradesh,WEST GODAVARI,Kharif     ,Urad,931.8,24.6
andhra pradesh,WEST GODAVARI,Rabi       ,Urad,931.8,24.6
andhra pradesh,ANANTAPUR,Rabi       ,Gram,931.8,24.6
andhra pradesh,EAST GODAVARI,Rabi       ,Gram,931.8,24.6
andhra pradesh,GUNTUR,Kharif     ,Gram,931.8,24.6
andhra pradesh,GUNTUR,Rabi       ,Gram,931.8,24.6
andhra pradesh,KADAPA,Rabi       ,Gram,931.8,24.6
andhra pradesh,KRISHNA,Kharif     ,Gram,931.8,24.6
andhra pradesh,KRISHNA,Rabi       ,Gram,931.8,24.6
andhra pradesh,KURNOOL,Rabi       ,Gram,931.8,24.6
andhra pradesh,PRAKASAM,Rabi       ,Gram,931.8,24.6
andhra pradesh,SPSR NELLORE,Rabi       ,Gram,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Rabi       ,Gram,931.8,24.6
andhra pradesh,VIZIANAGARAM,Rabi       ,Gram,931.8,24.6
andhra pradesh,ANANTAPUR,Rabi       ,Linseed,931.8,24.6
andhra pradesh,CHITTOOR,Rabi       ,Linseed,931.8,24.6
andhra pradesh,KURNOOL,Rabi       ,Linseed,931.8,24.6
andhra pradesh,ANANTAPUR,Rabi       ,Other  Rabi pulses,931.8,24.6
andhra pradesh,CHITTOOR,Rabi       ,Other  Rabi pulses,931.8,24.6
andhra pradesh,KURNOOL,Rabi       ,Other  Rabi pulses,931.8,24.6
andhra pradesh,PRAKASAM,Rabi       ,Other  Rabi pulses,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Rabi       ,Other  Rabi pulses,931.8,24.6
andhra pradesh,WEST GODAVARI,Rabi       ,Other  Rabi pulses,931.8,24.6
andhra pradesh,ANANTAPUR,Rabi       ,Safflower,931.8,24.6
andhra pradesh,GUNTUR,Rabi       ,Safflower,931.8,24.6
andhra pradesh,KURNOOL,Rabi       ,Safflower,931.8,24.6
andhra pradesh,SPSR NELLORE,Rabi       ,Safflower,931.8,24.6
andhra pradesh,ANANTAPUR,Rabi       ,Wheat,931.8,24.6
andhra pradesh,CHITTOOR,Rabi       ,Wheat,931.8,24.6
andhra pradesh,KADAPA,Rabi       ,Wheat,931.8,24.6
andhra pradesh,KURNOOL,Rabi       ,Wheat,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Arecanut,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Arecanut,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Arecanut,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Arecanut,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Arecanut,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Banana,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Banana,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Banana,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Banana,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Banana,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Banana,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Banana,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Banana,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Banana,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Banana,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Banana,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Banana,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Banana,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Bhindi,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Brinjal,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Citrus Fruit,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Citrus Fruit,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Citrus Fruit,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Citrus Fruit,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Citrus Fruit,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Citrus Fruit,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Citrus Fruit,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Citrus Fruit,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Citrus Fruit,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Citrus Fruit,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Citrus Fruit,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Citrus Fruit,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Coconut ,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Coriander,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Coriander,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Coriander,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Coriander,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Coriander,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Coriander,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Coriander,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Coriander,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Coriander,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Cucumber,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Cucumber,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Cucumber,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Cucumber,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Cucumber,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Cucumber,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Cucumber,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Cucumber,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Cucumber,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Cucumber,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Cucumber,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Cucumber,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Grapes,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Grapes,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Grapes,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Mango,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Mango,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Mango,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Mango,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Mango,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Mango,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Mango,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Mango,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Mango,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Mango,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Mango,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Mango,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Mango,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Orange,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Orange,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Orange,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Orange,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Orange,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Orange,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Orange,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Orange,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Orange,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Orange,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Orange,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Orange,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Other Fresh Fruits,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Other Vegetables,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Papaya,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Papaya,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Papaya,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Papaya,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Papaya,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Papaya,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Papaya,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Papaya,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Papaya,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Papaya,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Papaya,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Pome Fruit,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Sugarcane,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Sweet potato,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Tobacco,931.8,24.6
andhra pradesh,ANANTAPUR,Whole Year ,Tomato,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Tomato,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Tomato,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Tomato,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Tomato,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Tomato,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Tomato,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Tomato,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Tomato,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Tomato,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Tomato,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Tomato,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Tomato,931.8,24.6
andhra pradesh,CHITTOOR,Kharif     ,Mesta,931.8,24.6
andhra pradesh,EAST GODAVARI,Kharif     ,Mesta,931.8,24.6
andhra pradesh,SRIKAKULAM,Kharif     ,Mesta,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Kharif     ,Mesta,931.8,24.6
andhra pradesh,VIZIANAGARAM,Kharif     ,Mesta,931.8,24.6
andhra pradesh,CHITTOOR,Kharif     ,Sesamum,931.8,24.6
andhra pradesh,CHITTOOR,Rabi       ,Sesamum,931.8,24.6
andhra pradesh,EAST GODAVARI,Kharif     ,Sesamum,931.8,24.6
andhra pradesh,EAST GODAVARI,Rabi       ,Sesamum,931.8,24.6
andhra pradesh,GUNTUR,Kharif     ,Sesamum,931.8,24.6
andhra pradesh,GUNTUR,Rabi       ,Sesamum,931.8,24.6
andhra pradesh,KADAPA,Kharif     ,Sesamum,931.8,24.6
andhra pradesh,KADAPA,Rabi       ,Sesamum,931.8,24.6
andhra pradesh,KRISHNA,Kharif     ,Sesamum,931.8,24.6
andhra pradesh,KRISHNA,Rabi       ,Sesamum,931.8,24.6
andhra pradesh,KURNOOL,Kharif     ,Sesamum,931.8,24.6
andhra pradesh,KURNOOL,Rabi       ,Sesamum,931.8,24.6
andhra pradesh,PRAKASAM,Kharif     ,Sesamum,931.8,24.6
andhra pradesh,PRAKASAM,Rabi       ,Sesamum,931.8,24.6
andhra pradesh,SPSR NELLORE,Kharif     ,Sesamum,931.8,24.6
andhra pradesh,SPSR NELLORE,Rabi       ,Sesamum,931.8,24.6
andhra pradesh,SRIKAKULAM,Kharif     ,Sesamum,931.8,24.6
andhra pradesh,SRIKAKULAM,Rabi       ,Sesamum,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Kharif     ,Sesamum,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Rabi       ,Sesamum,931.8,24.6
andhra pradesh,VIZIANAGARAM,Kharif     ,Sesamum,931.8,24.6
andhra pradesh,VIZIANAGARAM,Rabi       ,Sesamum,931.8,24.6
andhra pradesh,WEST GODAVARI,Kharif     ,Sesamum,931.8,24.6
andhra pradesh,WEST GODAVARI,Rabi       ,Sesamum,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Beans & Mutter(Vegetable),931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Beans & Mutter(Vegetable),931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Beans & Mutter(Vegetable),931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Beans & Mutter(Vegetable),931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Beans & Mutter(Vegetable),931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Beans & Mutter(Vegetable),931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Beans & Mutter(Vegetable),931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Beans & Mutter(Vegetable),931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Beans & Mutter(Vegetable),931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Beans & Mutter(Vegetable),931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Beans & Mutter(Vegetable),931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Beans & Mutter(Vegetable),931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Cabbage,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Cabbage,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Cabbage,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Cabbage,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Cabbage,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Cabbage,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Cabbage,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Cabbage,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Cabbage,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Cabbage,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Cashewnut,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Cashewnut,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Cashewnut,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Cashewnut,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Cashewnut,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Cashewnut,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Cashewnut,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Cashewnut,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Cashewnut,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Cashewnut,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Cashewnut,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Potato,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Potato,931.8,24.6
andhra pradesh,CHITTOOR,Whole Year ,Turmeric,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Turmeric,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Turmeric,931.8,24.6
andhra pradesh,KADAPA,Whole Year ,Turmeric,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Turmeric,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Turmeric,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Turmeric,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Turmeric,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Turmeric,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Turmeric,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Turmeric,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Turmeric,931.8,24.6
andhra pradesh,EAST GODAVARI,Kharif     ,Niger seed,931.8,24.6
andhra pradesh,PRAKASAM,Kharif     ,Niger seed,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Kharif     ,Niger seed,931.8,24.6
andhra pradesh,VIZIANAGARAM,Kharif     ,Niger seed,931.8,24.6
andhra pradesh,EAST GODAVARI,Rabi       ,other oilseeds,931.8,24.6
andhra pradesh,GUNTUR,Rabi       ,other oilseeds,931.8,24.6
andhra pradesh,KADAPA,Rabi       ,other oilseeds,931.8,24.6
andhra pradesh,KRISHNA,Rabi       ,other oilseeds,931.8,24.6
andhra pradesh,KURNOOL,Rabi       ,other oilseeds,931.8,24.6
andhra pradesh,PRAKASAM,Rabi       ,other oilseeds,931.8,24.6
andhra pradesh,SPSR NELLORE,Rabi       ,other oilseeds,931.8,24.6
andhra pradesh,SRIKAKULAM,Rabi       ,other oilseeds,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Rabi       ,other oilseeds,931.8,24.6
andhra pradesh,VIZIANAGARAM,Rabi       ,other oilseeds,931.8,24.6
andhra pradesh,WEST GODAVARI,Rabi       ,other oilseeds,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Bottle Gourd,931.8,24.6
andhra pradesh,GUNTUR,Whole Year ,Bottle Gourd,931.8,24.6
andhra pradesh,KRISHNA,Whole Year ,Bottle Gourd,931.8,24.6
andhra pradesh,KURNOOL,Whole Year ,Bottle Gourd,931.8,24.6
andhra pradesh,PRAKASAM,Whole Year ,Bottle Gourd,931.8,24.6
andhra pradesh,SPSR NELLORE,Whole Year ,Bottle Gourd,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Bottle Gourd,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Bottle Gourd,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Bottle Gourd,931.8,24.6
andhra pradesh,WEST GODAVARI,Whole Year ,Bottle Gourd,931.8,24.6
andhra pradesh,EAST GODAVARI,Whole Year ,Tapioca,931.8,24.6
andhra pradesh,SRIKAKULAM,Whole Year ,Tapioca,931.8,24.6
andhra pradesh,VISAKHAPATANAM,Whole Year ,Tapioca,931.8,24.6
andhra pradesh,VIZIANAGARAM,Whole Year ,Tapioca,931.8,24.6
andhra pradesh,GUNTUR,Rabi       ,Rapeseed &Mustard,931.8,24.6
andhra pradesh,KRISHNA,Rabi       ,Rapeseed &Mustard,931.8,24.6
